dateTime,id,value
2023-11-15 06:26:33.300,22001,139.2583919457809
2023-11-15 06:26:34.300,22001,140.95034494571942
2023-11-15 06:26:35.100,15411,149.9785084746872
2023-11-15 06:26:35.300,22001,150.43843904303654
2023-11-15 06:26:36.300,22001,150.08224065117068
2023-11-15 06:26:37.300,22001,152.48077210123282
2023-11-15 06:26:38.300,22001,156.1082989696097
2023-11-15 06:26:39.300,22001,164.71061252054864
2023-11-15 06:26:40.300,22001,164.8175858586366
2023-11-15 06:26:41.300,22001,168.83799909284863
2023-11-15 06:26:42.300,22001,171.74409425279987
2023-11-15 06:26:43.300,22001,173.62902518388682
2023-11-15 06:26:44.300,22001,176.9134645984551
2023-11-15 06:26:45.100,15411,182.4104492720335
2023-11-15 06:26:45.300,22001,185.3666759761766
2023-11-15 06:26:46.300,22001,188.65090807511015
2023-11-15 06:26:47.300,22001,192.81294183299073
2023-11-15 06:26:48.300,22001,191.5304617307462
2023-11-15 06:26:49.400,22001,200.38818962054967
2023-11-15 06:26:50.400,22001,199.53737933508663
2023-11-15 06:26:51.400,22001,205.24337364370112
2023-11-15 06:26:52.400,22001,208.8504087124535
2023-11-15 06:26:53.400,22001,209.24248374288237
2023-11-15 06:26:54.400,22001,215.18984628224888
2023-11-15 06:26:55.200,15411,219.09033134910288
2023-11-15 06:26:55.400,22001,220.45501293064524
2023-11-15 06:26:56.400,22001,218.88429609106132
2023-11-15 06:26:57.400,22001,225.34926558154086
2023-11-15 06:26:58.400,22001,228.5491400887104
2023-11-15 06:26:59.400,22001,230.2272684109242
2023-11-15 06:27:00.400,22001,230.5306728456027
2023-11-15 06:27:01.400,22001,230.2107336734296
2023-11-15 06:27:02.400,22001,231.34295348618113
2023-11-15 06:27:03.400,22001,229.38917425172548
2023-11-15 06:27:04.400,22001,229.03550767649025
2023-11-15 06:27:05.200,15411,230.2164457811208
2023-11-15 06:27:05.400,22001,229.45869549389394
2023-11-15 06:27:06.400,22001,230.66655970840196
2023-11-15 06:27:07.400,22001,231.01029261225258
2023-11-15 06:27:08.400,22001,230.80568468108223
2023-11-15 06:27:09.400,22001,231.35819478566933
2023-11-15 06:27:10.400,22001,229.29913626036532
2023-11-15 06:27:11.400,22001,230.3243657826834
2023-11-15 06:27:12.400,22001,229.20481148808025
2023-11-15 06:27:13.400,22001,229.00528855610656
2023-11-15 06:27:14.400,22001,229.01009259648896
2023-11-15 06:27:15.200,15411,229.38816577948538
2023-11-15 06:27:15.400,22001,230.31002437647527
2023-11-15 06:27:16.400,22001,229.1169345686531
2023-11-15 06:27:17.400,22001,230.10498631641073
2023-11-15 06:27:18.400,22001,231.47744767447577
2023-11-15 06:27:19.400,22001,230.85534243777613
2023-11-15 06:27:20.400,22001,229.96264427149057
2023-11-15 06:27:21.400,22001,230.55561622951203
2023-11-15 06:27:22.400,22001,229.13139478963606
2023-11-15 06:27:23.400,22001,231.23291767264683
2023-11-15 06:27:24.400,22001,229.30755891693687
2023-11-15 06:27:25.200,15411,230.6059111901596
2023-11-15 06:27:25.400,22001,230.89492859850543
2023-11-15 06:27:26.400,22001,230.2049281045356
2023-11-15 06:27:27.400,22001,229.79538319856027
2023-11-15 06:27:28.400,22001,230.2033775981915
2023-11-15 06:27:29.400,22001,229.22028639465043
2023-11-15 06:27:30.400,22001,230.6273939526472
2023-11-15 06:27:31.400,22001,229.86333701107068
2023-11-15 06:27:32.400,22001,231.01565796705918
2023-11-15 06:27:33.400,22001,230.8512866738626
2023-11-15 06:27:34.400,22001,231.18942737297652
2023-11-15 06:27:35.200,15411,229.9051160976018
2023-11-15 06:27:35.400,22001,230.65268014356022
2023-11-15 06:27:36.400,22001,230.1181962766771
2023-11-15 06:27:37.400,22001,229.15373969761217
2023-11-15 06:27:38.400,22001,230.90843898501095
2023-11-15 06:27:39.400,22001,231.09733223502897
2023-11-15 06:27:40.400,22001,230.9099393270858
2023-11-15 06:27:41.400,22001,230.39018852459276
2023-11-15 06:27:42.400,22001,230.03104794923894
2023-11-15 06:27:43.400,22001,230.208998541221
2023-11-15 06:27:44.400,22001,229.73447004939942
2023-11-15 06:27:45.200,15411,229.1446064571062
2023-11-15 06:27:45.400,22001,229.53814490880134
2023-11-15 06:27:46.400,22001,231.13363374263412
2023-11-15 06:27:47.400,22001,230.51105434330918
2023-11-15 06:27:48.400,22001,229.54196174696014
2023-11-15 06:27:49.400,22001,230.29712044078735
2023-11-15 06:27:50.400,22001,230.5582468106528
2023-11-15 06:27:51.400,22001,229.8038486850985
2023-11-15 06:27:52.400,22001,229.05812267269388
2023-11-15 06:27:53.400,22001,229.22310004324208
2023-11-15 06:27:54.400,22001,230.03536567884782
2023-11-15 06:27:55.300,15411,230.256500828235
2023-11-15 06:27:55.400,22001,230.204393507374
2023-11-15 06:27:56.400,22001,230.02737892795037
2023-11-15 06:27:57.400,22001,229.29184042227783
2023-11-15 06:27:58.400,22001,230.83952115434133
2023-11-15 06:27:59.400,22001,229.21236035136891
2023-11-15 06:28:00.400,22001,229.7057994624417
2023-11-15 06:28:01.400,22001,230.67896343104468
2023-11-15 06:28:02.400,22001,230.87086015262804
2023-11-15 06:28:03.400,22001,230.19377959165737
2023-11-15 06:28:04.400,22001,229.58895720498612
2023-11-15 06:28:05.300,15411,229.85115758799105
2023-11-15 06:28:05.400,22001,229.75262168742566
2023-11-15 06:28:06.400,22001,231.24779829812204
2023-11-15 06:28:07.400,22001,230.01174295988525
2023-11-15 06:28:08.400,22001,229.75634719667352
2023-11-15 06:28:09.400,22001,230.9319930133546
2023-11-15 06:28:10.400,22001,229.30280409386253
2023-11-15 06:28:11.400,22001,230.71110943235254
2023-11-15 06:28:12.400,22001,231.07416417045476
2023-11-15 06:28:13.400,22001,229.94319705221614
2023-11-15 06:28:14.400,22001,230.1559411147833
2023-11-15 06:28:15.300,15411,230.3654277200875
2023-11-15 06:28:15.400,22001,230.3735817012579
2023-11-15 06:28:16.400,22001,230.40312008033183
2023-11-15 06:28:17.400,22001,230.30942209573064
2023-11-15 06:28:18.400,22001,230.16439220460762
2023-11-15 06:28:19.400,22001,230.91577479301478
2023-11-15 06:28:20.400,22001,229.44855447576168
2023-11-15 06:28:21.400,22001,229.7446460050162
2023-11-15 06:28:22.400,22001,230.6044244533357
2023-11-15 06:28:23.400,22001,230.38319778664484
2023-11-15 06:28:24.400,22001,230.34904457521077
2023-11-15 06:28:25.300,15411,230.24112870891503
2023-11-15 06:28:25.400,22001,230.26690063396165
2023-11-15 06:28:26.400,22001,229.18999129274948
2023-11-15 06:28:27.400,22001,230.74194123953845
2023-11-15 06:28:28.400,22001,231.1326911573441
2023-11-15 06:28:29.400,22001,231.46348647028745
2023-11-15 06:28:30.400,22001,230.21866324345612
2023-11-15 06:28:31.400,22001,230.50826477758127
2023-11-15 06:28:32.400,22001,231.27327137068065
2023-11-15 06:28:33.400,22001,231.07475873027795
2023-11-15 06:28:34.400,22001,230.3587427703157
2023-11-15 06:28:35.300,15411,230.68018495435223
2023-11-15 06:28:35.400,22001,230.76657798294423
2023-11-15 06:28:36.400,22001,230.3213080951776
2023-11-15 06:28:37.400,22001,230.08881804859885
2023-11-15 06:28:38.400,22001,230.53172447291473
2023-11-15 06:28:39.400,22001,230.31213509914292
2023-11-15 06:28:40.400,22001,230.5144893701218
2023-11-15 06:28:41.400,22001,229.28462574468608
2023-11-15 06:28:42.400,22001,229.41809979422058
2023-11-15 06:28:43.400,22001,229.4904883828063
2023-11-15 06:28:44.400,22001,231.19046472848103
2023-11-15 06:28:45.300,15411,229.45715695004574
2023-11-15 06:28:45.400,22001,229.51762501157148
2023-11-15 06:28:46.400,22001,229.83041464366002
2023-11-15 06:28:47.400,22001,229.90175711841871
2023-11-15 06:28:48.400,22001,229.6957241648921
2023-11-15 06:28:49.400,22001,230.30527923923216
2023-11-15 06:28:50.400,22001,230.56752808727163
2023-11-15 06:28:51.400,22001,230.40197749039257
2023-11-15 06:28:52.400,22001,229.93085909595436
2023-11-15 06:28:53.400,22001,229.64259812094605
2023-11-15 06:28:54.400,22001,230.66615896307007
2023-11-15 06:28:55.300,15411,229.11528628896895
2023-11-15 06:28:55.400,22001,229.0324543554386
2023-11-15 06:28:56.400,22001,229.98599298322748
2023-11-15 06:28:57.400,22001,229.40536086131985
2023-11-15 06:28:58.400,22001,229.70775472758353
2023-11-15 06:28:59.400,22001,230.079065419821
2023-11-15 06:29:00.400,22001,230.08045545479746
2023-11-15 06:29:01.400,22001,230.9782875529924
2023-11-15 06:29:02.400,22001,230.22486252809148
2023-11-15 06:29:03.400,22001,230.53595398183012
2023-11-15 06:29:04.400,22001,230.24004086371764
2023-11-15 06:29:05.300,15411,230.98318747084707
2023-11-15 06:29:05.400,22001,230.96320954568534
2023-11-15 06:29:06.400,22001,230.9310871251629
2023-11-15 06:29:07.400,22001,229.53003003392132
2023-11-15 06:29:08.400,22001,229.93199393857608
2023-11-15 06:29:09.400,22001,229.29306119506919
2023-11-15 06:29:10.400,22001,229.16061000516112
2023-11-15 06:29:11.400,22001,230.91202873328692
2023-11-15 06:29:12.400,22001,229.03149294035327
2023-11-15 06:29:13.400,22001,229.51801472064292
2023-11-15 06:29:14.400,22001,230.9447377113144
2023-11-15 06:29:15.300,15411,231.29844161167588
2023-11-15 06:29:15.400,22001,231.30009084664243
2023-11-15 06:29:16.400,22001,230.0865403428931
2023-11-15 06:29:17.400,22001,229.37093967630915
2023-11-15 06:29:18.400,22001,230.4193519995027
2023-11-15 06:29:19.400,22001,231.24285032818062
2023-11-15 06:29:20.400,22001,230.80198458906403
2023-11-15 06:29:21.400,22001,231.229007963084
2023-11-15 06:29:22.400,22001,229.5848243388175
2023-11-15 06:29:23.400,22001,230.85777957745813
2023-11-15 06:29:24.400,22001,229.69066771126208
2023-11-15 06:29:25.300,15411,230.30777580576583
2023-11-15 06:29:25.400,22001,230.32449177090436
2023-11-15 06:29:26.400,22001,231.36033500111705
2023-11-15 06:29:27.400,22001,229.1959994660649
2023-11-15 06:29:28.400,22001,230.22458808245636
2023-11-15 06:29:29.400,22001,230.42067478358592
2023-11-15 06:29:30.400,22001,229.92580769737916
2023-11-15 06:29:31.400,22001,231.08983191699195
2023-11-15 06:29:32.400,22001,229.32924577362002
2023-11-15 06:29:33.400,22001,230.189217554972
2023-11-15 06:29:34.400,22001,230.81759580273646
2023-11-15 06:29:35.300,15411,229.67791032634375
2023-11-15 06:29:35.400,22001,229.73156170390044
2023-11-15 06:29:36.400,22001,230.30525796484432
2023-11-15 06:29:37.400,22001,231.27112588509559
2023-11-15 06:29:38.400,22001,230.421368652384
2023-11-15 06:29:39.400,22001,231.3131636614961
2023-11-15 06:29:40.400,22001,230.52814899542153
2023-11-15 06:29:41.400,22001,230.55763963664407
2023-11-15 06:29:42.400,22001,230.0925602293677
2023-11-15 06:29:43.400,22001,230.39731003551506
2023-11-15 06:29:44.400,22001,229.1017076599757
2023-11-15 06:29:45.300,15411,229.59588170522957
2023-11-15 06:29:45.400,22001,229.66161439658853
2023-11-15 06:29:46.400,22001,231.2362460044019
2023-11-15 06:29:47.400,22001,229.75787886753878
2023-11-15 06:29:48.400,22001,229.95658472860995
2023-11-15 06:29:49.400,22001,231.4551395417376
2023-11-15 06:29:50.400,22001,230.92427441841997
2023-11-15 06:29:51.400,22001,229.83711246049023
2023-11-15 06:29:52.400,22001,230.29645425787018
2023-11-15 06:29:53.400,22001,229.88181251390193
2023-11-15 06:29:54.400,22001,229.20064685337837
2023-11-15 06:29:55.300,15411,229.44904862816364
2023-11-15 06:29:55.400,22001,229.54081482638912
2023-11-15 06:29:56.400,22001,229.2964251848169
2023-11-15 06:29:57.400,22001,229.72078433711215
2023-11-15 06:29:58.400,22001,230.08112161140457
2023-11-15 06:29:59.400,22001,230.67987219416395
2023-11-15 06:30:00.400,22001,231.43801003603488
2023-11-15 06:30:01.400,22001,231.4943873537393
2023-11-15 06:30:02.400,22001,229.6733487145835
2023-11-15 06:30:03.400,22001,230.86011212490064
2023-11-15 06:30:04.400,22001,229.88325034428908
2023-11-15 06:30:05.300,15411,231.06324709007012
2023-11-15 06:30:05.400,22001,231.08305020461813
2023-11-15 06:30:06.400,22001,230.2063261066856
2023-11-15 06:30:07.400,22001,230.6926213946335
2023-11-15 06:30:08.400,22001,229.08901775646058
2023-11-15 06:30:09.400,22001,229.85240961789205
2023-11-15 06:30:10.400,22001,229.05584652493732
2023-11-15 06:30:11.400,22001,231.47359703954677
2023-11-15 06:30:12.400,22001,229.75982985210894
2023-11-15 06:30:13.400,22001,229.94188162098575
2023-11-15 06:30:14.400,22001,230.809719754014
2023-11-15 06:30:15.300,15411,231.18018433791778
2023-11-15 06:30:15.400,22001,231.21047794039598
2023-11-15 06:30:16.400,22001,230.67871426446817
2023-11-15 06:30:17.400,22001,229.40401753018148
2023-11-15 06:30:18.400,22001,231.33216193677052
2023-11-15 06:30:19.400,22001,231.21918480041634
2023-11-15 06:30:20.400,22001,230.0455054681906
2023-11-15 06:30:21.400,22001,230.89766073607186
2023-11-15 06:30:22.400,22001,229.72514176572065
2023-11-15 06:30:23.400,22001,229.78888892800367
2023-11-15 06:30:24.400,22001,230.89582965366
2023-11-15 06:30:25.300,15411,231.25796731142572
2023-11-15 06:30:25.400,22001,231.2769670492244
2023-11-15 06:30:26.400,22001,229.13590206512052
2023-11-15 06:30:27.400,22001,230.94140262683965
2023-11-15 06:30:28.400,22001,229.65672325266073
2023-11-15 06:30:29.400,22001,229.38924865568006
2023-11-15 06:30:30.400,22001,229.5601624205211
2023-11-15 06:30:31.400,22001,229.69886861587642
2023-11-15 06:30:32.400,22001,230.86415078553838
2023-11-15 06:30:33.400,22001,230.01200810363792
2023-11-15 06:30:34.400,22001,229.08275534487993
2023-11-15 06:30:35.300,15411,229.28496584581376
2023-11-15 06:30:35.400,22001,229.3435885980495
2023-11-15 06:30:36.400,22001,231.13163787721714
2023-11-15 06:30:37.400,22001,228.95722665899532
2023-11-15 06:30:38.400,22001,231.23225699212122
2023-11-15 06:30:39.400,22001,231.05150058015127
2023-11-15 06:30:40.400,22001,231.2961030511343
2023-11-15 06:30:41.400,22001,229.60179178849785
2023-11-15 06:30:42.400,22001,229.61151028314734
2023-11-15 06:30:43.400,22001,231.31718673696028
2023-11-15 06:30:44.400,22001,229.36735031959037
2023-11-15 06:30:45.300,15411,231.17436308555568
2023-11-15 06:30:45.400,22001,231.16018853305746
2023-11-15 06:30:46.400,22001,229.4255627802134
2023-11-15 06:30:47.400,22001,229.98240208504268
2023-11-15 06:30:48.400,22001,229.72629402268
2023-11-15 06:30:49.400,22001,231.17607756284755
2023-11-15 06:30:50.400,22001,231.14841382474495
2023-11-15 06:30:51.400,22001,230.9726005113101
2023-11-15 06:30:52.400,22001,229.12566462943508
2023-11-15 06:30:53.400,22001,230.35613743307852
2023-11-15 06:30:54.400,22001,231.18718548543222
2023-11-15 06:30:55.300,15411,230.7565041145295
2023-11-15 06:30:55.400,22001,230.66366606702545
2023-11-15 06:30:56.400,22001,230.41225043957814
2023-11-15 06:30:57.400,22001,229.8701432323611
2023-11-15 06:30:58.400,22001,229.7524319565465
2023-11-15 06:30:59.400,22001,231.24688639889862
2023-11-15 06:31:00.400,22001,231.24937326539143
2023-11-15 06:31:01.400,22001,229.15461792315054
2023-11-15 06:31:02.400,22001,229.4260548706782
2023-11-15 06:31:03.400,22001,230.80433904119027
2023-11-15 06:31:04.400,22001,230.6668011057923
2023-11-15 06:31:05.300,15411,230.1100624302293
2023-11-15 06:31:05.400,22001,230.1051633819871
2023-11-15 06:31:06.400,22001,230.2628348373979
2023-11-15 06:31:07.400,22001,229.8192877494524
2023-11-15 06:31:08.400,22001,230.19287860055198
2023-11-15 06:31:09.400,22001,230.3221273267649
2023-11-15 06:31:10.400,22001,229.29298655618805
2023-11-15 06:31:11.400,22001,229.20388031855242
2023-11-15 06:31:12.400,22001,230.17870252529627
2023-11-15 06:31:13.400,22001,229.13803379295666
2023-11-15 06:31:14.400,22001,230.20607127600965
2023-11-15 06:31:15.300,15411,229.64644439183405
2023-11-15 06:31:15.400,22001,229.73549505737938
2023-11-15 06:31:16.400,22001,229.05082096569092
2023-11-15 06:31:17.400,22001,229.7459121957043
2023-11-15 06:31:18.400,22001,231.41864388845437
2023-11-15 06:31:19.400,22001,229.76994414618852
2023-11-15 06:31:20.400,22001,230.70161562888325
2023-11-15 06:31:21.400,22001,230.63807130269188
2023-11-15 06:31:22.400,22001,229.5006539940827
2023-11-15 06:31:23.400,22001,229.89071894127284
2023-11-15 06:31:24.400,22001,231.2859227077595
2023-11-15 06:31:25.300,15411,229.29564912975366
2023-11-15 06:31:25.400,22001,229.3718289214272
2023-11-15 06:31:26.400,22001,231.3633440100356
2023-11-15 06:31:27.400,22001,229.83623020703988
2023-11-15 06:31:28.400,22001,230.35836800346962
2023-11-15 06:31:29.400,22001,229.16668560162466
2023-11-15 06:31:30.400,22001,229.7042054854167
2023-11-15 06:31:31.400,22001,230.72442329918354
2023-11-15 06:31:32.400,22001,230.71328812091988
2023-11-15 06:31:33.400,22001,229.80825004663174
2023-11-15 06:31:34.400,22001,230.37051443361835
2023-11-15 06:31:35.300,15411,230.7002188896446
2023-11-15 06:31:35.400,22001,230.69807545847354
2023-11-15 06:31:36.400,22001,230.77858751487858
2023-11-15 06:31:37.400,22001,229.39785529931146
2023-11-15 06:31:38.400,22001,229.82255731974092
2023-11-15 06:31:39.400,22001,230.3941955308112
2023-11-15 06:31:40.400,22001,229.18451658951054
2023-11-15 06:31:41.400,22001,230.1017192718597
2023-11-15 06:31:42.400,22001,229.02501086461663
2023-11-15 06:31:43.400,22001,231.1701655699
2023-11-15 06:31:44.400,22001,230.8444977496523
2023-11-15 06:31:45.300,15411,231.10905071942634
2023-11-15 06:31:45.400,22001,231.06229391558372
2023-11-15 06:31:46.400,22001,230.8425681217518
2023-11-15 06:31:47.400,22001,229.65642752258196
2023-11-15 06:31:48.400,22001,228.9792688347262
2023-11-15 06:31:49.400,22001,230.9405689941877
2023-11-15 06:31:50.400,22001,230.23215788979854
2023-11-15 06:31:51.400,22001,229.24756807990818
2023-11-15 06:31:52.400,22001,229.12168830327374
2023-11-15 06:31:53.400,22001,229.85460958762042
2023-11-15 06:31:54.400,22001,230.62269164117032
2023-11-15 06:31:55.300,15411,229.69562623820292
2023-11-15 06:31:55.400,22001,229.63146874629442
2023-11-15 06:31:56.400,22001,229.61732304109242
2023-11-15 06:31:57.400,22001,229.71600079002695
2023-11-15 06:31:58.400,22001,230.88429140310058
2023-11-15 06:31:59.400,22001,230.87794908479876
2023-11-15 06:32:00.400,22001,230.22091773063212
2023-11-15 06:32:01.400,22001,230.09013273188444
2023-11-15 06:32:02.400,22001,229.75330077874574
2023-11-15 06:32:03.400,22001,231.54719646351543
2023-11-15 06:32:04.400,22001,229.33329336649163
2023-11-15 06:32:05.300,15411,230.61310060452792
2023-11-15 06:32:05.400,22001,230.60325261041606
2023-11-15 06:32:06.400,22001,231.19135527990133
2023-11-15 06:32:07.400,22001,231.47526204222208
2023-11-15 06:32:08.400,22001,231.10675983165254
2023-11-15 06:32:09.400,22001,230.00673889224518
2023-11-15 06:32:10.400,22001,229.90586868492184
2023-11-15 06:32:11.400,22001,229.4959446504077
2023-11-15 06:32:12.400,22001,230.218055386702
2023-11-15 06:32:13.400,22001,229.33386672834428
2023-11-15 06:32:14.400,22001,231.2524731670728
2023-11-15 06:32:15.300,15411,230.8848933274193
2023-11-15 06:32:15.400,22001,230.89359647041394
2023-11-15 06:32:16.400,22001,230.734390802189
2023-11-15 06:32:17.400,22001,231.2936295152383
2023-11-15 06:32:18.400,22001,229.07314044034814
2023-11-15 06:32:19.400,22001,231.1109663160304
2023-11-15 06:32:20.400,22001,230.98835119774247
2023-11-15 06:32:21.400,22001,229.75325177815157
2023-11-15 06:32:22.400,22001,229.1907036851632
2023-11-15 06:32:23.400,22001,231.4002905530834
2023-11-15 06:32:24.400,22001,229.52174938212653
2023-11-15 06:32:25.300,15411,229.29305728664588
2023-11-15 06:32:25.400,22001,229.2630461958845
2023-11-15 06:32:26.400,22001,229.94903575848315
2023-11-15 06:32:27.400,22001,229.88268109192833
2023-11-15 06:32:28.400,22001,229.4949889284657
2023-11-15 06:32:29.400,22001,230.3915253548147
2023-11-15 06:32:30.400,22001,229.47392840485094
2023-11-15 06:32:31.400,22001,229.9267388639082
2023-11-15 06:32:32.400,22001,231.2967763059755
2023-11-15 06:32:33.400,22001,230.40824718998167
2023-11-15 06:32:34.400,22001,229.16311709929883
2023-11-15 06:32:35.300,15411,230.67514387934608
2023-11-15 06:32:35.400,22001,230.69951212174303
2023-11-15 06:32:36.400,22001,229.10569781303533
2023-11-15 06:32:37.400,22001,231.41570716768635
2023-11-15 06:32:38.400,22001,229.40476763932526
2023-11-15 06:32:39.400,22001,230.63865200459418
2023-11-15 06:32:40.400,22001,229.49853201200696
2023-11-15 06:32:41.400,22001,231.09625320700053
2023-11-15 06:32:42.400,22001,229.68434507807473
2023-11-15 06:32:43.400,22001,230.01325334902415
2023-11-15 06:32:44.400,22001,229.28749014300823
2023-11-15 06:32:45.300,15411,229.04935544662808
2023-11-15 06:32:45.400,22001,229.11885850198658
2023-11-15 06:32:46.400,22001,228.9708334490721
2023-11-15 06:32:47.400,22001,230.38485872928914
2023-11-15 06:32:48.400,22001,230.35187369325996
2023-11-15 06:32:49.400,22001,230.21083374363377
2023-11-15 06:32:50.400,22001,229.1848863141771
2023-11-15 06:32:51.400,22001,230.01425997373116
2023-11-15 06:32:52.400,22001,231.29660687204418
2023-11-15 06:32:53.400,22001,229.55534166368096
2023-11-15 06:32:54.400,22001,231.10504092762332
2023-11-15 06:32:55.300,15411,229.4940666775719
2023-11-15 06:32:55.400,22001,229.54333411229234
2023-11-15 06:32:56.400,22001,229.1204726718672
2023-11-15 06:32:57.400,22001,230.23284537845242
2023-11-15 06:32:58.400,22001,230.97108726078113
2023-11-15 06:32:59.400,22001,230.0039352332353
2023-11-15 06:33:00.400,22001,229.31387143089557
2023-11-15 06:33:01.400,22001,229.7343566117488
2023-11-15 06:33:02.400,22001,230.87735574390496
2023-11-15 06:33:03.400,22001,230.1778602291781
2023-11-15 06:33:04.400,22001,229.76719819363612
2023-11-15 06:33:05.300,15411,229.75417711400752
2023-11-15 06:33:05.400,22001,229.6646396522026
2023-11-15 06:33:06.400,22001,230.921811478158
2023-11-15 06:33:07.400,22001,230.55296344992982
2023-11-15 06:33:08.400,22001,231.47648196462893
2023-11-15 06:33:09.400,22001,230.922595542783
2023-11-15 06:33:10.400,22001,229.2673483264518
2023-11-15 06:33:11.400,22001,230.57903324265348
2023-11-15 06:33:12.400,22001,230.8515948808833
2023-11-15 06:33:13.400,22001,230.7777000376747
2023-11-15 06:33:14.400,22001,229.98959873501178
2023-11-15 06:33:15.300,15411,229.59434678547785
2023-11-15 06:33:15.400,22001,229.5709868036404
2023-11-15 06:33:16.400,22001,229.25445033079504
2023-11-15 06:33:17.400,22001,229.64799333209095
2023-11-15 06:33:18.400,22001,230.63663057663754
2023-11-15 06:33:19.400,22001,229.0586692233505
2023-11-15 06:33:20.400,22001,230.59122880937207
2023-11-15 06:33:21.400,22001,230.34727876810604
2023-11-15 06:33:22.400,22001,230.10880194027513
2023-11-15 06:33:23.400,22001,229.28152317868773
2023-11-15 06:33:24.400,22001,230.62217505856484
2023-11-15 06:33:25.300,15411,230.18418705263105
2023-11-15 06:33:25.400,22001,230.25946094063747
2023-11-15 06:33:26.400,22001,230.84656085134802
2023-11-15 06:33:27.400,22001,229.71222655641634
2023-11-15 06:33:28.400,22001,231.47280492857107
2023-11-15 06:33:29.400,22001,230.7220072433153
2023-11-15 06:33:30.400,22001,230.31063967829297
2023-11-15 06:33:31.400,22001,231.44755287443883
2023-11-15 06:33:32.400,22001,230.32562377036533
2023-11-15 06:33:33.400,22001,228.95303104810353
2023-11-15 06:33:34.400,22001,229.82724732525082
2023-11-15 06:33:35.300,15411,229.25818616710706
2023-11-15 06:33:35.400,22001,229.2580636763451
2023-11-15 06:33:36.400,22001,230.5993380606568
2023-11-15 06:33:37.400,22001,230.33805322175738
2023-11-15 06:33:38.400,22001,230.72791781639856
2023-11-15 06:33:39.400,22001,231.19690627040276
2023-11-15 06:33:40.400,22001,230.8331529153009
2023-11-15 06:33:41.400,22001,231.16297830224022
2023-11-15 06:33:42.400,22001,229.10624004811598
2023-11-15 06:33:43.400,22001,229.31033366735898
2023-11-15 06:33:44.400,22001,229.99686791005595
2023-11-15 06:33:45.300,15411,231.26677683074521
2023-11-15 06:33:45.400,22001,231.2196344797796
2023-11-15 06:33:46.400,22001,229.86122356046118
2023-11-15 06:33:47.400,22001,230.2258771627512
2023-11-15 06:33:48.400,22001,231.12140002291775
2023-11-15 06:33:49.400,22001,230.93698570984674
